$T,130842.01,179.8,-1.5,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,158.0,M,T,*58
$T,130843.01,179.8,-1.5,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,158.0,M,T,*59
$T,130844.01,179.9,-1.5,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,158.0,M,T,*5F
$T,130845.01,180.0,-1.5,0.1,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,158.1,M,T,*53
$T,130846.01,180.0,-1.6,0.1,5506.87360,N,3634.04360,E,80.0,0.494,1.1,08,02,01,04,5.9,-0.4,158.1,M,T,*58
$T,130847.01,179.9,-1.8,0.2,5506.87360,N,3634.04360,E,80.0,0.494,1.1,08,02,01,04,5.9,-0.4,158.0,M,T,*5A
$T,130848.01,180.0,-1.7,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,158.1,M,T,*5F
$T,130849.01,179.8,-1.7,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,01,02,03,5.9,-0.4,158.1,M,T,*53
$T,130850.01,179.7,-1.6,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,158.1,M,T,*56
$T,130851.01,179.6,-1.6,0.1,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,03,01,03,5.9,-0.4,158.1,M,T,*57
$T,130852.01,179.5,-1.5,0.1,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,03,01,03,5.9,-0.4,158.1,M,T,*54
$T,130853.01,179.4,-1.2,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,158.1,M,T,*52
$T,130854.01,179.4,-1.1,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,01,02,03,5.9,-0.4,158.1,M,T,*55
$T,130855.01,179.3,-1.0,0.2,5506.87320,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,158.1,M,T,*55
$T,130856.01,179.3,-1.0,0.2,5506.87320,N,3634.04360,E,73.3,0.494,1.1,08,02,01,03,5.9,-0.4,158.1,M,T,*55
$T,130857.01,179.3,-1.0,0.1,5506.87320,N,3634.04360,E,73.3,0.494,1.1,08,02,01,03,5.9,-0.4,158.0,M,T,*56
$T,130858.01,179.2,-0.9,0.1,5506.87320,N,3634.04360,E,73.3,0.494,1.1,08,01,02,03,5.9,-0.4,158.0,M,T,*50
$T,130859.01,179.1,-0.9,0.1,5506.87320,N,3634.04360,E,73.3,0.494,1.1,08,01,02,03,5.9,-0.4,158.0,M,T,*52
$T,130900.01,179.2,-0.8,0.1,5506.87320,N,3634.04320,E,73.3,0.494,1.1,08,01,02,03,5.9,-0.4,158.0,M,T,*59
$T,130901.01,179.1,-0.7,0.2,5506.87320,N,3634.04320,E,73.3,0.494,1.1,08,01,02,03,5.9,-0.4,157.9,M,T,*51
$T,130902.01,179.1,-0.8,0.2,5506.87320,N,3634.04320,E,73.3,0.494,1.1,08,01,02,03,5.9,-0.4,157.8,M,T,*5C
$T,130903.01,179.1,-0.8,0.1,5506.87320,N,3634.04320,E,73.3,0.494,1.1,08,02,01,03,5.9,-0.4,157.8,M,T,*5E
$T,130904.01,179.2,-0.9,0.1,5506.87320,N,3634.04320,E,73.3,0.494,1.1,08,02,01,03,5.9,-0.4,157.8,M,T,*5B
$T,130905.01,179.2,-0.9,0.2,5506.87320,N,3634.04320,E,73.3,0.494,1.1,08,03,01,03,6.0,-0.4,157.8,M,T,*52
